2021-01-08 21:00:54,Pogoda jutro #łódź: Cloudy. Temperatura min: -3 °C max: -1 °C. https://t.co/pqup81KreO #lodz
2021-01-08 20:36:08,"Pewnie wszyscy już wiecie, ale nigdy za wiele dobrych informacji o naszym mieście. @guardian wskazał Łódź jako jedn… https://t.co/SFYztiqhso"
2021-01-08 20:31:32,W przyszłym tygodniu pierwsze posiedzenie Komitetu Sterującego ds. rozbudowy stadionu @LKS_Lodz w 2021 roku. #stadion #Łódź
2021-01-08 20:20:34,"Nic dodać, nic ująć. 📸 #KochamŁódź #Łódź #Piotrkowska https://t.co/d56aCL9Twr"
2021-01-08 20:18:52,💉 W szpitalu Jonschera w Łodzi na chwilę obecną zaszczepiono 1320 osoby (na 3822 zgłoszone w grupie 0). Czekamy na… https://t.co/Ccm7AzQJmf
2021-01-08 19:24:32,"Opiekunie Świętej Rodziny...
#Sw_Urszula #UrszulaLedóchowska #urszulankiSJK #MysliswUrszuli #św_Józef… https://t.co/1oIMBsa4me"
2021-01-08 19:06:00,Kadr na wieczór. #Łódź @Miasto_Lodz  #NightPhotography https://t.co/IAq5BJFUIJ
2021-01-08 18:51:48,"Albo grubo, albo wcale. W tym roku na ul. Włókienniczej skończymy rewitalizację 10 kamienic #lodz https://t.co/WLQZxAAqEP"
2021-01-08 18:42:46,#Wypadek na #A2 na trasie #Łódź - #Warszawa za węzłem #Skierniewice. Zablokowany jest jeden pas ruchu. #utrudnienia #łódzkie
2021-01-08 18:32:38,"#KRNnews
#Łódź wśród miast polecanych przez „The Guardian”❗

Na łamach dziennika opublikowano listę 21 miejsc zloka… https://t.co/0PfdthpfDE"
2021-01-08 18:29:30,"Poniatoszczak w zimowej pierzynie

#lodz https://t.co/SeQQ7AVLF4"
